test_run,topic_category,topic_specific,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,manual_score / comment
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,1,"A medium that tells stories through moving images and sound, often featuring actors and a narrative.",16,YES,"{
  ""length_compliance"": {
    ""pass"": false,
    ""outliers"": 11,
    ""manual_count_check"": ""checked 14 clues, only three over 15 words""
  },
  ""informed_quality"": 2,
  ""informed_notes"": ""Clue #6,8 contains the answer word 'Movies' - immediate giveaway. Clue #9 unclear/confusing - 'escapism' and 'explore different worlds' may be too abstract for average players. Quality varies significantly."",
  ""misinformed_quality"": 4,
  ""misinformed_notes"": ""Excellent ambiguity - both clues could reasonably apply to multiple media types. Good use of technical accuracy (still images) while introducing doubt. Not obviously wrong but successfully misleading."",
  ""fake_quality"": 5,
  ""fake_notes"": ""Excellent misdirection - each fake clue clearly points to a specific wrong answer (book/video game). Descriptions are accurate enough to be believable. Would successfully mislead players who aren't certain."",
  ""diversity_issues"": [Clues #1 and #14 both describe basic movie definition (visual+audio storytelling)""],
  ""difficulty"": 3,
  ""difficulty_reasoning"": ""Balanced - direct answer word makes it easy, but good fake/misinformed clues provide reasonable misdirection. Abstract 'escapism' clue adds slight complexity. Overall appropriate challenge level."",
  ""overall_notes"": ""Good content diversity and angles, but 2/9 informed clues break fundamental rule by stating answer directly - makes round partially broken for actual gameplay""
}"
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,2,"Can be watched in theaters or at home, providing entertainment and emotional experiences.",13,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,3,"Often based on books, real events, or original scripts, offering diverse genres.",12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,4,Directors play a crucial role in shaping the visual and storytelling elements.,12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,5,Music and sound effects enhance the mood and engagement of the audience.,12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,6,"Movies can be documentaries, showcasing real-life events or educational content.",10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,7,They are a popular form of cultural expression and artistic storytelling.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,8,"Movies can be categorized into genres like action, comedy, drama, horror, etc.",12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",informed,9,"They often serve as a form of escapism, allowing viewers to explore different worlds.",14,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",misinformed,1,"It’s something you might experience in a dark room with others, but not necessarily for entertainment.",16,YES,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",misinformed,2,"It could involve a series of still images, but not necessarily moving ones.",13,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",fake,1,"It’s primarily a textual medium, often read silently or aloud.",10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",fake,2,It’s an interactive medium where players make choices that affect the story.,12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,Movie,"Book, Video Game, Movie",extra,1,It’s a form of storytelling that combines visual and auditory elements to convey a narrative.,15,YES,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,1,Features a young version of a iconic character who becomes a hero in a galaxy-spanning saga.,16,YES,"{
  ""length_compliance"": {
    ""pass"": false,
    ""outliers"": 10,
    ""manual_count_check"": ""checked 14 clues, four over 15 words""
  },
  ""informed_quality"": 3,
  ""informed_notes"": ""Good variety of angles but several clues too generic - could apply to multiple Star Wars films. Clues #3, #5, #9 lack Episode I specificity."",
  ""misinformed_quality"": 4,
  ""misinformed_notes"": ""Good ambiguity - both clues use generic sci-fi themes that could apply to multiple Star Wars episodes or other space movies. Successfully vague without being obviously wrong."",
  ""fake_quality"": 2,
  ""fake_notes"": ""Poor misdirection - clues don't clearly point to the other answer choices (Episodes IV or II). Medieval/castle setting doesn't match any Star Wars film. Need clues that specifically point to the wrong episodes."",
  ""diversity_issues"": [""Minor similarity: Multiple clues reference 'young character' (clues #1, #9, #14) but each focuses on different aspects""],
  ""difficulty"": 3,
  ""difficulty_reasoning"": ""Vocabulary is somewhat challenging - terms like 'galaxy-spanning saga,' 'political intrigue,' and 'comedic relief' may be difficult for younger players or non-native speakers. Content knowledge of Star Wars also required."",
  ""overall_notes"": ""Improved content quality - no answer words, good variety of angles. However, several informed clues too generic (could apply to multiple SW films). Length compliance remains major issue (only 4/14 clues pass). Fake clues don't target other answer choices. Vocabulary complexity may challenge some players.""
}"
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,2,Involves a political conflict between planetary systems and a trade federation.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,3,Introduces a character who becomes a controversial figure in galactic politics.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,4,The story centers around a queen fighting to save her planet from invasion.,13,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,5,A group of warriors with a unique connection to the Force play a key role.,15,YES,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,6,"A podracing sequence is a key event in the story, showcasing a young character's skills.",15,YES,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,7,The Galactic Senate is a central element in the plot's political intrigue.,12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,8,"A comedic relief character speaks in a unique, exaggerated accent.",10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",informed,9,The film introduces a young boy who has a significant destiny in the galaxy.,14,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",misinformed,1,The story focuses on a group of space explorers discovering a new planet.,13,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",misinformed,2,It’s about a rebellion fighting against an oppressive regime in space.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",fake,1,The story is set in a medieval-like setting with knights and castles.,12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",fake,2,It focuses on a group of space pirates on a mission to steal treasure.,14,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode II: Attack of the Clones",extra,1,The film introduces a young character who is strong in the Force but unaware of their potential.,17,YES,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,1,A melody that evokes emotions and tells a story through rhythm and lyrics.,13,NO,"{
  ""length_compliance"": {
    ""pass"": false,
    ""outliers"": 14,
    ""manual_count_check"": ""all under 15 words""
  },
  ""informed_quality"": 2,
  ""informed_notes"": ""Clues #8,9 contain answer word 'songs' - immediate giveaways. Several clues too generic - could easily describe poems (rhythm, lyrics, personal expression). Only clues about movies, dancing, and instruments are clearly song-specific."",
  ""misinformed_quality"": 1,
  ""misinformed_notes"": ""Poor execution - clues clearly point away from songs toward books/movies instead of being ambiguously related to songs. Should create doubt about songs, not eliminate them as possibilities."",
  ""fake_quality"": 2,
  ""fake_notes"": ""Mixed effectiveness - 'written storytelling' clearly points to poem option. 'Visual art form' too vague, doesn't clearly indicate movie. Need more specific misdirection to target answer choices precisely."",
  ""diversity_issues"": [""Near-duplicates: Clues #1,15 both describe emotional auditory art concept; Similar themes: Clues #3,6 both focus on expressive/artistic aspects""],
  ""difficulty"": 2,
  ""difficulty_reasoning"": ""Too easy - simple vocabulary, obvious musical references, and direct answer words 'songs' in clues #8,9. Most players would identify this immediately without needing to think through alternatives."",
  ""overall_notes"": ""Fundamentally broken round - answer words in clues, insufficient specificity to distinguish from poems, and misinformed clues work backwards. Would require complete regeneration for game use.""
}"
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,2,Often used in movies to heighten emotional moments or scenes.,10,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,3,"Can be a form of personal expression, reflecting thoughts and feelings.",11,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,4,"Usually has a verse-chorus structure, sometimes with a bridge.",9,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,5,Can be performed acapella or with various musical instruments.,9,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,6,"Lyrics can be poetic, narrative, or abstract.",7,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,7,"Can be danced to, from slow dances to energetic moves.",10,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,8,Some songs are written for specific events or causes.,9,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",informed,9,"Songs can be covers, remixed, or originally composed.",8,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",misinformed,1,It’s often written in books and can be quite lengthy.,10,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",misinformed,2,It’s something you might see on a screen with moving images.,11,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",fake,1,It’s a type of visual art form.,7,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",fake,2,It’s a written form of storytelling.,6,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"song, poem, movie",extra,1,It’s a popular form of auditory art enjoyed worldwide.,9,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,1,A rock ballad with operatic vocals and complex composition.,9,NO,"{
  ""length_compliance"": {
    ""pass"": false,
    ""outliers"": 14,
    ""manual_count_check"": ""all under 15 words""
  },
  ""informed_quality"": 5,
  ""informed_notes"": ""Excellent specificity - clues clearly distinguish Bohemian Rhapsody from other Queen songs through unique elements (operatic sections, complex structure, video innovation)."",
  ""misinformed_quality"": 2,
  ""misinformed_notes"": ""Still pointing away from correct answer rather than creating productive ambiguity. Should describe elements that COULD apply to Bohemian Rhapsody while introducing reasonable doubt."",
  ""fake_quality"": 3,
  ""fake_notes"": ""Partially effective - sports anthem could point to 'We Will Rock You' but musical film reference too vague. Need more specific misdirection that clearly targets the other answer choices."",
  ""diversity_issues"": [""Minor repetition: Clues #1, #6, #9 all emphasize operatic vocals/vocal range themes""],
  ""difficulty"": 5,
  ""difficulty_reasoning"": ""Too hard - requires extensive knowledge of Queen's catalog, music theory terminology, and historical context about groundbreaking videos. Casual music fans would struggle to distinguish between Queen songs based on these technical details."",
  ""overall_notes"": ""Excellent informed clue specificity but inaccessible to casual players. Technical vocabulary and deep Queen knowledge required. Misinformed/fake clues need improvement. High-quality content that's too specialized for broad gameplay.""
}"
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,2,Features a iconic guitar solo and head-banging riffs.,8,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,3,The music video was groundbreaking for its time.,8,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,4,"Lyrics explore themes of life, death, and redemption.",8,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,5,Combines multiple musical styles in one track.,7,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,6,Known for its dramatic vocal range and operatic sections.,9,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,7,"The song's structure is unconventional, defying typical formats.",8,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,8,It’s a fan favorite and critically acclaimed.,7,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",informed,9,The song's writer was known for his impressive vocal range.,10,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",misinformed,1,It’s about a journey through different musical decades.,8,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",misinformed,2,It’s inspired by a famous classical composer.,7,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",fake,1,It’s the anthem for a sports event.,7,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",fake,2,It’s featured in a popular musical film.,7,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, We Will Rock You - Queen, Another One Bites the Dust - Queen",extra,1,The song’s title reflects its eclectic and dramatic nature.,9,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,1,"It is a medium through which stories, ideas, and knowledge are preserved and shared across generations.",16,YES,"{
  ""length_compliance"": {
    ""pass"": false,
    ""outliers"": 11,
    ""manual_count_check"": ""checked 14 clues, only three over 15 words""
  },
  ""informed_quality"": 5,
  ""informed_notes"": ""Excellent specificity - clues clearly distinguish books from other media through specific elements (libraries, bound pages, reading focus). Good variety covering physical, content, functional, and cultural aspects. No answer word contamination."",
  ""misinformed_quality"": 1,
  ""misinformed_notes"": ""Poor execution - clues point away from books toward newspapers/magazines instead of creating productive ambiguity. Should relate to books while introducing reasonable doubt, not eliminate books as possibilities."",
  ""fake_quality"": 3,
  ""fake_notes"": ""Partially effective - first clue clearly points to movies. Second clue somewhat points to movies but doesn't target songs specifically. 'Visual art' could apply to many things beyond the answer choices."",
  ""diversity_issues"": [""No major duplicates - comprehensive coverage of different book aspects""],
  ""difficulty"": 2,
  ""difficulty_reasoning"": ""Too easy - multiple clues clearly and directly describe books through obvious elements (libraries, bound pages, reading). Simple vocabulary accessible to all ages. The high quality and specificity of informed clues makes identification immediate."",
  ""overall_notes"": ""Excellent informed clue quality but resulting difficulty too low. Misinformed clues point away from books rather than creating ambiguity. Strong content specificity makes this easily solvable but demonstrates good clue-writing technique.""
}"
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,2,"Often found in libraries, it serves as a repository of human thought and creativity.",14,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,3,"It can be a source of entertainment, education, or escape, depending on its content.",14,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,4,"Some are treasured for their beautiful prose, while others for their practical information.",13,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,5,"It is typically bound and contains multiple pages, though digital versions exist.",12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,6,"It can be fiction or non-fiction, catering to a wide range of interests and purposes.",15,YES,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,7,"Reading it requires focus and imagination, as it paints pictures with words.",12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,8,"It has the power to influence minds, spark debates, and shape cultures.",12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",informed,9,"Some are considered classics, standing the test of time for centuries.",11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",misinformed,1,It’s something you might browse over your morning coffee.,9,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",misinformed,2,It’s a common item you’d find in a kitchen or office.,11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",fake,1,It’s something you might watch on a screen for hours.,10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",fake,2,It’s a form of art that relies heavily on visual elements.,11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"movie, song, book",extra,1,"It is a tangible object that can be held, though its true value lies in its intangible content.",18,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,1,It is the first in a series that follows a young boy discovering his hidden identity as part of a magical world.,22,NO,"{
  ""length_compliance"": {
    ""pass"": pass,
    ""outliers"": 5,
    ""manual_count_check"": ""checked 14 clues, nine over 15 words""
  },
  ""informed_quality"": 5,
  ""informed_notes"": ""Excellent specificity - clues clearly distinguish Harry Potter and the Philosopher's Stone from other books in series and other fantasy novels. Good variety covering plot, characters, world-building, and themes. No answer word contamination."",
  ""misinformed_quality"": 1,
  ""misinformed_notes"": ""Poor execution - first clue doesn't relate to HP1 at all (not group discovery, not village, not stumbled upon). Points to generic adventure stories instead of creating HP1-related ambiguity."",
  ""fake_quality"": 1,
  ""fake_notes"": ""Poor misdirection - clues too generic and don't clearly point to the specific wrong answer choices. Generic fantasy tropes could apply to many stories, not specifically LOTR or Narnia."",
  ""diversity_issues"": [""No major duplicates - excellent variety covering plot, characters, world-building, activities, and themes""],
  ""difficulty"": 3,
  ""difficulty_reasoning"": ""Just right - requires familiarity with Harry Potter series and ability to distinguish Book 1 from other books in the series. Specific enough to challenge casual readers but accessible enough for anyone with basic HP knowledge. Vocabulary is clear and concepts are well-known."",
  ""overall_notes"": ""High-quality informed clues demonstrate excellent specificity and variety, but misinformed/fake clues fail basic requirements. Good difficulty calibration. Strong example of well-crafted primary content undermined by poor misdirection design.""
}"
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,2,"The story centers around a mysterious object that can grant eternal life, sought after by a dark figure.",18,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,3,A trio of friends must navigate a magical school while uncovering the truth about the object’s location.,17,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,4,The protagonist bears a unique mark that connects him to the main antagonist.,13,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,5,The story introduces a sport played on broomsticks and a game of strategy with magical pieces.,16,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,6,A wise mentor figure helps guide the protagonist through his journey and challenges.,13,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,7,The climax involves a final confrontation in a hidden chamber deep within the school.,14,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,8,"Themes of friendship, courage, and the battle between good and evil are central.",13,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",informed,9,The story is set in a world where magic coexists secretly with the non-magical community.,15,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",misinformed,1,It’s about a group of children who stumble upon an ancient artifact in their village.,15,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",misinformed,2,The story takes place in a world where technology has replaced all forms of magic.,15,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",fake,1,It’s a tale of a young girl who must save her kingdom from an evil queen.,16,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",fake,2,The story revolves around a group of warriors on a quest to find a legendary sword.,16,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",extra,1,The protagonist’s journey begins with the discovery of a letter that changes his life forever.,15,YES,
